Practice_Blocks.thisRepN,Practice_Blocks.thisTrialN,Practice_Blocks.thisN,Practice_Blocks.thisIndex,Practice_trials.thisRepN,Practice_trials.thisTrialN,Practice_trials.thisN,Practice_trials.thisIndex,A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_5.started,polygon_5.stopped,descriptionText_5.started,descriptionText_5.stopped,keyPressRun_5.keys,keyPressRun_5.rt,keyPressRun_5.started,keyPressRun_5.stopped,polygon_6.started,polygon_6.stopped,descriptionText_6.started,descriptionText_6.stopped,keyPressRun_6.keys,keyPressRun_6.rt,keyPressRun_6.started,keyPressRun_6.stopped,polygon_7.started,polygon_7.stopped,descriptionText_7.started,descriptionText_7.stopped,keyPressRun_7.keys,keyPressRun_7.rt,keyPressRun_7.started,keyPressRun_7.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc_6.started,blackProc_6.stopped,greenProc_6.started,greenProc_6.stopped,ProcTarget_6.started,ProcTarget_6.stopped,ProcPicture_5.started,ProcPicture_5.stopped,blackWaitInterTrial_7.started,blackWaitInterTrial_7.stopped,whiteWaitInterTrial_7.started,whiteWaitInterTrial_7.stopped,blackTrial_3.started,blackTrial_3.stopped,whiteTrial_3.started,whiteTrial_3.stopped,TrialPicture_3.started,TrialPicture_3.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,blackWaitInterTrial_8.started,blackWaitInterTrial_8.stopped,whiteWaitInterTrial_8.started,whiteWaitInterTrial_8.stopped,fixation_3.started,fixation_3.stopped,fixationImage_3.started,fixationImage_3.stopped,polygon_end_4.started,polygon_end_4.stopped,end_text_4.started,end_text_4.stopped,polygon_3.started,polygon_3.stopped,descriptionText_3.started,descriptionText_3.stopped,keyPressRun_3.keys,keyPressRun_3.rt,keyPressRun_3.started,keyPressRun_3.stopped,polygon_9.started,polygon_9.stopped,descriptionText_9.started,descriptionText_9.stopped,keyPressRun_9.keys,keyPressRun_9.rt,keyPressRun_9.started,keyPressRun_9.stopped,blackProc_3.started,blackProc_3.stopped,greenProc_3.started,greenProc_3.stopped,ProcPicture_3.started,ProcPicture_3.stopped,blackWaitInterTrial_5.started,blackWaitInterTrial_5.stopped,whiteWaitInterTrial_5.started,whiteWaitInterTrial_5.stopped,polygon_4.started,polygon_4.stopped,descriptionText_4.started,descriptionText_4.stopped,keyPressRun_4.keys,keyPressRun_4.rt,keyPressRun_4.started,keyPressRun_4.stopped,blackProc_4.started,blackProc_4.stopped,greenProc_4.started,greenProc_4.stopped,ProcTarget_4.started,ProcTarget_4.stopped,blackWaitInterTrial_6.started,blackWaitInterTrial_6.stopped,whiteWaitInterTrial_6.started,whiteWaitInterTrial_6.stopped,polygon_end_3.started,polygon_end_3.stopped,end_text_3.started,end_text_3.stopped,polygon_12.started,polygon_12.stopped,descriptionText_12.started,descriptionText_12.stopped,keyPressRun_12.keys,keyPressRun_12.rt,keyPressRun_12.started,keyPressRun_12.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial.keys,keyPressTrial.rt,keyPressTrial.started,keyPressTrial.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.8204783999972,None,821.8204783999972,None,821.8204783999972,None,None,0.0013471600104821846,1.0037042600015411,822.8264943999966,None,822.8264943999966,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.6582706999907,None,824.6582706999907,None,824.6582706999907,None,None,0.014193879993399605,1.012809380001272,825.6629138999997,None,825.6629138999997,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.3648241999908,None,827.3648241999908,None,827.3648241999908,None,None,0.01142205999349244,1.0069922599941492,828.3659764999902,None,828.3659764999902,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.0663911999873,None,830.0663911999873,None,830.0663911999873,None,None,0.012771459994837642,1.009942159987986,831.0672230999917,None,831.0672230999917,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.6700274999894,None,832.6700274999894,None,832.6700274999894,None,None,0.010153559996979311,1.0046664599940414,833.6693405999977,None,833.6693405999977,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.2696921999886,None,835.2696921999886,None,835.2696921999886,None,None,0.012755560004734434,1.0098562600032892,836.2716165999882,None,836.2716165999882,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.9719618999952,None,837.9719618999952,None,837.9719618999952,None,None,0.01334275999397505,1.0109323599899653,838.9738509999879,None,838.9738509999879,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.7745131999982,None,840.7745131999982,None,840.7745131999982,None,None,0.013014159994781949,1.0108309599891072,841.7768750999967,None,841.7768750999967,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.5947982999933,None,843.5947982999933,None,843.5947982999933,None,None,0.013236460014013574,1.0280075600021519,844.5956033999973,None,844.5956033999973,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.1958372999943,None,846.1958372999943,None,846.1958372999943,None,None,0.012815060006687418,1.010058059997391,847.1980579999945,None,847.1980579999945,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.9991037,None,848.9991037,None,848.9991037,None,None,0.01267535999068059,1.0095504599885317,850.0001839999895,None,850.0001839999895,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.6016942999995,None,851.6016942999995,None,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.637069599994,None,853.637069599994,None,853.637069599994,None,853.637069599994,None,857.1397662999952,None,857.1397662999952,None,858.6591003999929,None,858.6591003999929,None,858.6591003999929,None,None,0.00992952000524383,1.0044121200044174,859.6588721000007,None,859.6588721000007,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.476743399995,None,861.476743399995,None,861.476743399995,None,None,0.011446320000686683,1.0072049199952744,862.4777461999911,None,862.4777461999911,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.1803005999973,None,864.1803005999973,None,864.1803005999973,None,None,0.010774659996968694,1.0078520599927288,865.1800659,None,865.1800659,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.9806654999993,None,866.9806654999993,None,866.9806654999993,None,None,0.013335859999642707,1.010877460008487,867.9824812000006,None,867.9824812000006,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.6844230999995,None,869.6844230999995,None,869.6844230999995,None,None,0.012536559996078722,1.0091358599893283,870.6850380999967,None,870.6850380999967,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.3856046000001,None,872.3856046000001,None,872.3856046000001,None,None,0.013229959993623197,1.0106728599930648,873.3872370999889,None,873.3872370999889,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.9882928999868,None,874.9882928999868,None,874.9882928999868,None,None,0.013181460002670065,1.010856060005608,875.9900447999971,None,875.9900447999971,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.6912226999993,None,877.6912226999993,None,877.6912226999993,None,None,0.013278160011395812,1.0106588600028772,878.6918104999932,None,878.6918104999932,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.2931060999981,None,880.2931060999981,None,880.2931060999981,None,None,0.013321760008693673,1.0110512600076618,881.2938190999994,None,881.2938190999994,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.0956994000007,None,883.0956994000007,None,883.0956994000007,None,None,0.013488559998222627,1.0112404600076843,884.0965513999981,None,884.0965513999981,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.900087099988,None,885.900087099988,None,885.900087099988,None,None,0.012742260005325079,1.0083720599941444,886.9003766999958,None,886.9003766999958,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.5007524999965,None,888.5007524999965,None,888.5007524999965,None,None,0.012948360003065318,1.0096898600022541,889.5012683999958,None,889.5012683999958,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.1025993999938,None,891.1025993999938,None,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.151225900001,None,893.151225900001,None,893.151225900001,None,893.151225900001,None,896.6574724999955,None,896.6574724999955,None,898.1584999999905,None,898.1584999999905,None,898.1584999999905,None,None,0.01261836000776384,1.0093919600039953,899.1596871999936,None,899.1596871999936,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.8863907999912,None,900.8863907999912,None,900.8863907999912,None,None,0.0023778200120432302,1.0058269200089853,901.8969097999943,None,901.8969097999943,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.6970326999872,None,903.6970326999872,None,903.6970326999872,None,None,0.01329695999447722,1.0108127599960426,904.6978543999867,None,904.6978543999867,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.4993102000008,None,906.4993102000008,None,906.4993102000008,None,None,0.013261359999887645,1.0105270599888172,907.5002294000005,None,907.5002294000005,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.2207845999947,None,909.2207845999947,None,909.2207845999947,None,None,0.011879219993716106,1.0248514199920464,910.2360767999926,None,910.2360767999926,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.8375988999906,None,911.8375988999906,None,911.8375988999906,None,None,0.01312295999377966,1.0105375599960098,912.8383088999981,None,912.8383088999981,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.6401115999906,None,914.6401115999906,None,914.6401115999906,None,None,0.013579759994172491,1.0113097599969478,915.6407823999907,None,915.6407823999907,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.242082599987,None,917.242082599987,None,917.242082599987,None,None,0.013188259996240959,1.010277759996825,918.2427004999918,None,918.2427004999918,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.8434326999995,None,919.8434326999995,None,919.8434326999995,None,None,0.012895159990875982,1.010064659989439,920.8453886999923,None,920.8453886999923,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.6476521000004,None,922.6476521000004,None,922.6476521000004,None,None,0.012803460020222701,1.0111715600214666,923.6478598999965,None,923.6478598999965,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
